Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,"25,656",Single Adults,all,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,"1,299,437",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,SEP,SEP,"153,295",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,AUG,AUG,"129,378",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,JUL,JUL,"122,456",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,JUN,JUN,"113,154",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,MAY,MAY,"135,362",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,APR,APR,"135,211",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,MAR,MAR,"110,493",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,"72,857",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,"75,159",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,"97,100",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,"84,658",%many-values%,all,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,"70,314",%many-values%,all,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,"25,423",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,SEP,SEP,"1,780",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,AUG,AUG,"2,030",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,"1,950",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,"1,889",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,"2,177",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,"2,250",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,"2,401",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,"2,271",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,"2,190",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,"2,311",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,"2,337",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,"1,837",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,"2,198",Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,SEP,SEP,134,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,AUG,AUG,218,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUL,JUL,196,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUN,JUN,110,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAY,MAY,196,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,APR,APR,205,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,207,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,185,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,174,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,231,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,223,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,119,Accompanied Minors,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,"23,225",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,SEP,SEP,"1,646",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,AUG,AUG,"1,812",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUL,JUL,"1,754",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUN,JUN,"1,779",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAY,MAY,"1,981",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,APR,APR,"2,045",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,"2,194",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,"2,086",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,"2,016",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,"2,080",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,"2,114",Single Adults,all,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,"1,718",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,"1,054,084",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,SEP,SEP,"72,472",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,AUG,AUG,"72,679",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUL,JUL,"75,756",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JUN,JUN,"92,791",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAY,MAY,"103,597",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,APR,APR,"98,324",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,"109,680",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,"90,882",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,"77,525",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,"79,842",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,"87,850",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,"92,686",%many-values%,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,7,UC / Single Minors,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,SEP,SEP,2,UC / Single Minors,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,AUG,AUG,1,UC / Single Minors,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUL,JUL,1,UC / Single Minors,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JUN,JUN,1,UC / Single Minors,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAY,MAY,1,UC / Single Minors,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,1,UC / Single Minors,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,"116,063",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,SEP,SEP,"5,714",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,AUG,AUG,"6,522",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUL,JUL,"9,918",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JUN,JUN,"14,266",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAY,MAY,"10,690",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,APR,APR,"7,592",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,"7,927",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,"8,014",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,"8,485",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,"11,905",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,"11,620",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,"13,410",FMUA,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,"938,014",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,SEP,SEP,"66,756",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,AUG,AUG,"66,156",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUL,JUL,"65,837",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JUN,JUN,"78,524",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAY,MAY,"92,906",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,APR,APR,"90,732",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,"101,753",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,"82,868",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,"69,040",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,"67,937",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,"76,229",Single Adults,all,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,"79,276",Single Adults,all,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,"1,079,507",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,SEP,SEP,"74,252",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,AUG,AUG,"74,709",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,JUL,JUL,"77,706",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,JUN,JUN,"94,680",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,MAY,MAY,"105,774",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,APR,APR,"100,574",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,MAR,MAR,"112,081",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,"93,153",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,"79,715",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,"82,153",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,"90,187",%many-values%,all,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,"94,523",%many-values%,all,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,"3,834",%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,SEP,SEP,524,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,AUG,AUG,627,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUL,JUL,412,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JUN,JUN,399,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAY,MAY,609,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,APR,APR,616,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,153,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,149,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,108,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,117,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,78,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,42,%many-values%,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,24,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,SEP,SEP,1,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,AUG,AUG,3,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JUL,JUL,2,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAY,MAY,1,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,APR,APR,9,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,1,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,1,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,1,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,4,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,1,Accompanied Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,103,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,SEP,SEP,9,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,AUG,AUG,13,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUL,JUL,12,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JUN,JUN,12,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAY,MAY,6,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,APR,APR,8,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAR,MAR,11,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,10,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,8,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,4,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,2,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,8,UC / Single Minors,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,"2,536",FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,SEP,SEP,305,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,AUG,AUG,423,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUL,JUL,264,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JUN,JUN,265,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAY,MAY,438,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,APR,APR,465,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAR,MAR,92,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,97,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,65,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,72,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,38,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,12,FMUA,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,"1,171",Single Adults,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,SEP,SEP,209,Single Adults,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,AUG,AUG,188,Single Adults,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUL,JUL,134,Single Adults,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JUN,JUN,122,Single Adults,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAY,MAY,164,Single Adults,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,APR,APR,134,Single Adults,El Salvador,all
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,49,Single Adults,El Salvador,all
