Component-value,Component-alias,Demographic-value,Demographic-alias,Month (abbv)-value,Month (abbv)-alias,SUM(Encounter Count)-alias,ATTR(Demographic (copy))-alias,Citizenship Grouping,Title of Authority
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,34448,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,25267,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,21030,FMUA,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,229597,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,58079,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,36483,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,38038,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,41007,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,32092,Single Adults,Other,all
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,23898,Single Adults,Other,all
%all%,%all%,%all%,%all%,%all%,%all%,393964,%many-values%,Other,all
%all%,%all%,%all%,%all%,MAR,MAR,88110,%many-values%,Other,all
%all%,%all%,%all%,%all%,FEB,FEB,54721,%many-values%,Other,all
%all%,%all%,%all%,%all%,JAN,JAN,62855,%many-values%,Other,all
%all%,%all%,%all%,%all%,DEC,DEC,79755,%many-values%,Other,all
%all%,%all%,%all%,%all%,NOV,NOV,60762,%many-values%,Other,all
%all%,%all%,%all%,%all%,OCT,OCT,47761,%many-values%,Other,all
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,16904,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,5155,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,1441,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,1778,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,3485,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,2707,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,2338,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,19,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,7,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,4,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,2,Accompanied Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,%all%,%all%,116,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,MAR,MAR,28,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,FEB,FEB,20,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,JAN,JAN,11,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,DEC,DEC,27,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,NOV,NOV,16,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,UC / Single Minors,UC / Single Minors,OCT,OCT,14,UC / Single Minors,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,%all%,%all%,8441,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,MAR,MAR,2944,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,FEB,FEB,810,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,JAN,JAN,898,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,DEC,DEC,1600,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,NOV,NOV,1170,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,FMUA,FMUA,OCT,OCT,1019,FMUA,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,8328,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,2176,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,609,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,867,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,1854,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,1519,Single Adults,Other,Title 8
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,1303,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,360962,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,81061,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,51357,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,57804,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,71180,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,56051,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,43509,%many-values%,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,%all%,%all%,3692,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,MAR,MAR,723,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,FEB,FEB,553,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,JAN,JAN,613,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,DEC,DEC,725,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,NOV,NOV,622,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,UC / Single Minors,UC / Single Minors,OCT,OCT,456,UC / Single Minors,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,135520,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,23568,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,14946,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,20067,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,31763,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,24760,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,20416,FMUA,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,221750,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,56770,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,35858,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,37124,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,38692,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,30669,Single Adults,Other,Title 8
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,22637,Single Adults,Other,Title 8
%all%,%all%,%all%,%all%,%all%,%all%,377866,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,MAR,MAR,86216,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,FEB,FEB,52798,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,JAN,JAN,59582,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,DEC,DEC,74665,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,NOV,NOV,58758,%many-values%,Other,Title 8
%all%,%all%,%all%,%all%,OCT,OCT,45847,%many-values%,Other,Title 8
Office of Field Operations,Office of Field Operations,%all%,%all%,%all%,%all%,440,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,MAR,MAR,100,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,FEB,FEB,65,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,JAN,JAN,72,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,DEC,DEC,90,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,NOV,NOV,74,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,%all%,%all%,OCT,OCT,39,%many-values%,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,%all%,%all%,66,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,MAR,MAR,18,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,FEB,FEB,9,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,JAN,JAN,14,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,DEC,DEC,13,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,NOV,NOV,10,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Accompanied Minors,Accompanied Minors,OCT,OCT,2,Accompanied Minors,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,%all%,%all%,374,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,MAR,MAR,82,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,FEB,FEB,56,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,JAN,JAN,58,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,DEC,DEC,77,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,NOV,NOV,64,Single Adults,Other,Title 42
Office of Field Operations,Office of Field Operations,Single Adults,Single Adults,OCT,OCT,37,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,%all%,%all%,15658,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,MAR,MAR,1794,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,FEB,FEB,1858,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,JAN,JAN,3201,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,DEC,DEC,5000,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,NOV,NOV,1930,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,%all%,%all%,OCT,OCT,1875,%many-values%,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,%all%,%all%,7811,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,MAR,MAR,485,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,FEB,FEB,1233,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,JAN,JAN,2287,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,DEC,DEC,2685,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,NOV,NOV,507,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,FMUA,FMUA,OCT,OCT,614,FMUA,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,%all%,%all%,7847,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,MAR,MAR,1309,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,FEB,FEB,625,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,JAN,JAN,914,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,DEC,DEC,2315,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,NOV,NOV,1423,Single Adults,Other,Title 42
U.S. Border Patrol,U.S. Border Patrol,Single Adults,Single Adults,OCT,OCT,1261,Single Adults,Other,Title 42
%all%,%all%,%all%,%all%,%all%,%all%,16098,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,MAR,MAR,1894,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,FEB,FEB,1923,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,JAN,JAN,3273,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,DEC,DEC,5090,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,NOV,NOV,2004,%many-values%,Other,Title 42
%all%,%all%,%all%,%all%,OCT,OCT,1914,%many-values%,Other,Title 42
